,price,price,price,price,price,price,mileage_km,mileage_km,mileage_km,vehicle_age,vehicle_age,vehicle_age,power_hp,power_hp,power_hp
,count,mean,median,std,min,max,mean,median,std,mean,median,std,mean,median,std
cluster,,,,,,,,,,,,,,,
142,76,8136.184210526316,6750.0,5155.752566368369,2000.0,25300.0,273200.0657894737,271000.0,36439.81867951066,16.473684210526315,16.0,2.729950838192397,205.02631578947367,211.5,34.2617274070103
143,123,84247.16260162601,81890.0,18086.30516344196,38500.0,124900.0,86828.78048780488,89000.0,32566.3313995984,4.260162601626016,4.0,1.3418692514914012,584.6829268292682,600.0,49.2127061217169
144,123,90211.90243902439,89990.0,9605.924342082526,67900.0,110000.0,85342.84552845529,83195.0,27855.13624916506,10.560975609756097,11.0,1.5896506548038387,388.0,400.0,28.329443641716303
145,274,26630.025547445257,25994.5,6163.110358013981,13990.0,55490.0,70835.58029197081,71000.0,17823.194886609333,3.240875912408759,3.0,1.0929380200548424,197.9890510948905,204.0,36.41634334790554
146,40,54291.475,54400.0,24925.984366013385,2000.0,108000.0,97368.675,93050.0,40459.96108049607,18.375,18.0,4.544297638320033,318.775,339.5,98.60579051494352
147,266,19426.9022556391,18670.0,4551.412848634132,9790.0,39500.0,64958.83458646617,65000.0,17030.234672456812,3.1353383458646618,3.0,0.9811964578328178,133.61654135338347,136.0,20.95357736990028
148,459,27465.32897603486,26990.0,6090.615745204305,13000.0,47500.0,89791.0697167756,89600.0,15922.062890238778,4.065359477124183,4.0,1.0301558110054014,162.67755991285404,163.0,29.084513161188866
149,130,27831.092307692306,27970.0,6112.194769977632,9800.0,44945.0,88355.02307692308,85951.0,24975.19074970118,3.6384615384615384,4.0,0.9961464211187491,184.83846153846153,184.0,35.2050040149452
150,251,9855.95219123506,8800.0,3844.8094129235055,2800.0,23900.0,169388.29880478088,165560.0,20658.199558585897,8.709163346613545,9.0,1.5016909459709598,130.38645418326692,120.0,27.508217968034433
151,327,64501.70948012232,60855.0,10024.466860263305,36950.0,93350.0,2540.1651376146788,15.0,6785.863854272311,3.9357798165137616,4.0,0.42052908592238275,277.2110091743119,272.0,21.41157020278979
152,135,82519.21481481481,82999.0,8845.43696632066,59670.0,107900.0,40388.94074074074,43000.0,19473.98218165426,2.5925925925925926,2.0,1.2830484704626948,469.4222222222222,462.0,27.322689348485262
153,48,166890.97916666666,166325.0,19227.36497418772,127980.0,214890.0,13439.6875,10250.0,11436.67023806792,1.6666666666666667,0.0,2.086770214728496,820.125,802.0,78.41722156706314
154,97,6122.81443298969,5500.0,3060.9433435962487,2000.0,15900.0,142037.29896907217,147000.0,35335.99698081881,16.422680412371133,16.0,2.5447456141134857,144.8556701030928,143.0,35.434796249214806
155,39,37166.666666666664,28000.0,29423.281092156773,4200.0,130000.0,56909.58974358974,48800.0,47963.00652900051,4.256410256410256,4.0,3.234012895182675,146.07692307692307,150.0,79.78173666994768
156,300,28548.183333333334,28950.0,5791.269511217793,8350.0,55890.0,56666.94666666666,57741.0,11928.27467937327,4.22,4.0,0.7747693582792421,182.83666666666667,190.0,30.155838088030773
157,132,108034.95454545454,108799.0,15113.748966246332,78500.0,140000.0,20842.71212121212,16129.0,18404.22438916878,4.0,4.0,1.2781188466881872,399.40909090909093,385.0,37.392482925314226
158,216,14698.546296296296,14915.0,3865.2549490431406,6490.0,26000.0,61500.59259259259,64000.0,16343.20684226511,6.486111111111111,6.5,1.0608428709753508,124.22222222222223,133.5,28.679895991940548
159,160,23162.84375,22990.0,8406.402774335955,6990.0,49000.0,192776.81875,190970.5,29490.287352350002,7.78125,8.0,1.6922757369327617,244.28125,258.0,69.14547347131503
160,303,26929.27722772277,25900.0,7442.192144541,9700.0,57500.0,79317.01320132014,82000.0,19230.897354847297,4.399339933993399,4.0,1.313051987978806,166.04620462046205,150.0,37.72290717340884
161,37,141517.64864864864,135900.0,20530.450700275833,106000.0,184500.0,17977.108108108107,14000.0,23316.379765668535,3.189189189189189,4.0,2.0660998932212276,601.3513513513514,600.0,78.5250194439879
162,124,4686.790322580645,3750.0,2780.336048222192,2000.0,21900.0,180328.5,180450.0,22968.162367960034,18.451612903225808,18.0,1.1849657036625758,142.50806451612902,129.0,40.58044223709748
163,103,56232.30097087379,58900.0,18065.407401035587,18500.0,95000.0,116220.05825242719,119000.0,27194.204456033887,15.077669902912621,15.0,1.780555764682507,391.3009708737864,385.0,61.711510184439994
164,117,101699.23076923077,98880.0,13572.29222590097,75990.0,129999.0,18259.752136752137,16900.0,13280.224392387807,0.6153846153846154,0.0,0.9724316645271618,603.7863247863248,598.0,44.628317332474985
165,195,42490.55897435897,41250.0,6135.030688330891,28900.0,70950.0,24764.953846153847,22000.0,16969.883209292697,0.46153846153846156,0.0,0.6675912172182162,208.01538461538462,209.0,11.021757733541211
166,69,112568.62318840579,114990.0,16941.211064339914,62650.0,139950.0,19399.231884057972,14975.0,16685.234199686267,2.5072463768115942,4.0,1.6857812676985835,641.9420289855072,639.0,53.99969609336349
167,98,88013.82653061225,86865.0,17972.88149225234,43900.0,133000.0,15712.510204081633,11465.5,14747.314246654729,2.806122448979592,4.0,1.5772752393694514,426.2755102040816,408.0,47.37409371050434
168,146,23100.76712328767,22773.5,6206.133323427161,9000.0,51290.0,134374.70547945207,129019.5,24450.784246407788,4.404109589041096,4.0,1.744266537380299,192.26712328767124,184.0,34.54737698429564
169,20,203695.0,201975.0,30764.080644393332,155000.0,254900.0,47370.9,43456.0,22078.969223889817,20.9,21.0,3.918914994847695,412.9,407.5,53.69298689871204
170,97,212841.70103092783,214000.0,14088.282187812549,184900.0,255000.0,20183.81443298969,15210.0,17204.78986559769,2.577319587628866,3.0,1.484889526940134,657.6701030927835,650.0,45.333652338679556
171,691,43907.72069464544,43900.0,6753.190486038135,9890.0,64002.0,9418.133140376267,9406.0,6171.043744869138,3.997105643994211,4.0,0.12035100409008014,159.17076700434154,150.0,23.161807940918845
172,126,66044.80952380953,66690.0,8542.54203732288,45354.0,89999.0,97681.02380952382,96605.0,19343.357587539667,3.8253968253968256,3.0,1.2590749942993233,462.76984126984127,462.0,22.761427968706244
173,73,23839.301369863013,25900.0,9946.087345848522,3444.0,41000.0,99910.69863013699,99398.0,28779.526421517145,17.34246575342466,17.0,2.3107188520878545,234.54794520547946,245.0,54.80471418690246
174,137,115156.49635036496,114950.0,13548.875888429275,85900.0,149900.0,24167.70802919708,22885.0,12552.820587750142,0.18248175182481752,0.0,0.4238995806131063,478.7445255474453,470.0,49.36226070906805
175,82,37117.78048780488,34975.0,11014.605389079785,18950.0,85000.0,165997.10975609755,164350.0,25042.753446809347,9.304878048780488,9.0,1.8966443687437835,453.0121951219512,441.0,65.98400365491494
176,124,7758.645161290323,6175.0,5849.309744829042,2000.0,39990.0,201220.23387096773,201000.0,23333.382464562288,19.943548387096776,20.0,2.376382505121552,216.6290322580645,198.5,62.319849992766365
177,134,152642.0671641791,152900.0,9735.98576030071,128102.0,184900.0,16971.955223880595,13731.0,14092.996985313493,3.783582089552239,4.0,0.968387080832567,436.34328358208955,450.0,42.94394045985682
178,116,29237.241379310344,26990.0,8031.707944002391,16900.0,52950.0,16213.706896551725,14050.5,13904.772949707178,0.5431034482758621,0.0,0.8064117125110242,136.2844827586207,131.0,31.101462578353825
179,122,31310.762295081968,32745.0,11071.68666035184,2300.0,51000.0,84890.37704918033,91500.0,32508.730112734473,16.639344262295083,17.0,1.9795047956183136,256.62295081967216,258.0,50.45926724324119
180,167,29701.437125748504,29500.0,6557.133595902785,16990.0,59890.0,168860.9880239521,167094.0,20303.03955165335,8.55688622754491,9.0,1.3335557614534024,283.1796407185629,258.0,49.612025527875524
181,183,56640.39344262295,58660.0,10661.391399326218,31900.0,74990.0,9797.51912568306,9159.0,6243.630856559655,3.8633879781420766,4.0,0.5004651652342273,282.8688524590164,286.0,30.12928665949428
182,206,79225.83495145632,78990.0,10300.499852040886,59390.0,110050.0,2286.4514563106795,10.0,5936.696656006341,4.0,4.0,0.0,169.14077669902912,163.0,34.29832659472871
183,393,25320.30279898219,24500.0,5086.538247099036,11999.0,43900.0,106078.20356234096,101000.0,15518.729830936541,3.3104325699745547,4.0,0.9036874946108759,165.45801526717557,160.0,29.45290071175505
184,80,59502.9625,59993.0,13940.435133360676,22000.0,98000.0,69404.975,69117.0,33567.73419689346,19.925,19.0,2.0112028015246888,365.475,355.0,46.449639259544
185,42,32717.309523809523,28950.0,16567.9588516997,8000.0,76270.0,76872.54761904762,73668.5,46227.78295871612,4.642857142857143,4.0,2.139311817446164,238.0,198.5,107.62264699560897
186,26,4163.615384615385,3949.5,1606.9195145226925,2000.0,7250.0,363545.23076923075,358500.0,42091.61997767032,14.26923076923077,15.0,3.2441663620436274,143.46153846153845,145.0,30.429236952944798
187,180,17059.205555555556,16922.5,5227.767206283908,5750.0,47500.0,125016.15555555555,125809.0,28585.901796277012,8.911111111111111,9.0,1.423226678196234,167.14444444444445,174.5,43.99036489505684
188,68,88308.5,85000.0,18237.32176879345,52000.0,149900.0,24716.132352941175,19592.5,23404.520199276474,2.911764705882353,3.0,2.0496471783579384,384.7352941176471,381.0,49.52057243148603
189,315,29485.733333333334,29490.0,6266.142456515834,13990.0,46900.0,129664.79365079365,130000.0,15341.100137597918,8.73015873015873,9.0,1.1621190452623347,274.84444444444443,258.0,29.82632198861803
190,39,139343.61538461538,144980.0,27687.78722090813,89700.0,209900.0,36996.4358974359,42000.0,20190.722497949493,15.179487179487179,15.0,2.5117806105147054,428.1794871794872,435.0,64.25683326139506
191,141,46971.53191489362,47990.0,12956.701785757268,23600.0,81990.0,115290.95035460993,116000.0,19984.376845185212,4.418439716312057,4.0,1.5125948771602231,314.02127659574467,330.0,33.49850062425106
192,50,3419.58,2990.0,1327.8697546469393,2000.0,8500.0,319693.54,318250.0,38733.94043155834,18.4,18.0,2.3819045715047236,158.66,156.0,26.3428029128664
193,171,9353.052631578947,9000.0,3213.522551862872,2480.0,20000.0,194441.74853801169,194000.0,20424.352339963752,9.35672514619883,9.0,1.5666370240701826,139.54970760233917,140.0,26.777111328342926
194,121,63028.42148760331,62900.0,11475.100032063674,36990.0,94900.0,12385.553719008265,4125.0,16130.134883167393,3.231404958677686,4.0,1.63686860895284,264.1487603305785,280.0,45.5098269895314
195,90,132803.06666666668,133890.0,14910.239509150239,93490.0,165850.0,18053.266666666666,11491.5,18409.451108882553,1.488888888888889,0.0,1.8066322536352426,706.7555555555556,727.0,40.472299060727
196,84,7746.488095238095,6900.0,4641.547530919432,2900.0,39999.0,167474.95238095237,161000.0,30179.004782070922,8.845238095238095,9.0,2.20346959495262,115.32142857142857,120.0,40.75999713701283
197,197,43066.78680203046,39900.0,13285.431465316467,23299.0,79980.0,90466.2538071066,89000.0,20357.319040253846,4.086294416243655,4.0,1.4241592487984094,298.6802030456853,292.0,38.301492803531424
198,332,25358.536144578313,24140.0,5475.219307107733,12900.0,43500.0,65232.64156626506,66855.0,13585.204363654417,3.5993975903614457,4.0,0.8474591123968805,152.3524096385542,150.0,28.725903763784192
199,166,53208.8734939759,53895.0,12651.030783334174,23900.0,89900.0,60934.301204819276,60022.5,23460.072260724657,8.987951807228916,9.0,1.6403545507629849,331.37951807228916,326.0,52.66504161444465
200,58,159297.3448275862,154720.0,19115.186057670446,129990.0,208990.0,8486.172413793103,8734.5,6517.43788357382,3.7241379310344827,4.0,1.0224343748215319,548.9137931034483,544.0,41.975884673606124
201,94,36371.40425531915,36250.0,13400.876252299477,2900.0,74900.0,150179.98936170212,147500.0,34636.93889740664,7.5212765957446805,7.0,2.0568726831041615,312.27659574468083,330.0,76.55603110117356
202,113,13355.884955752212,10990.0,9053.388451837294,2450.0,59996.0,140576.4336283186,138247.0,31626.307780942912,22.353982300884955,23.0,1.6524892153435684,175.36283185840708,170.0,54.72758215974677
203,185,34778.5027027027,32990.0,9888.585725100216,14990.0,69000.0,171039.07567567567,168173.0,26252.117987323032,7.351351351351352,7.0,1.754128921322616,386.72972972972974,385.0,22.21198345861277
204,115,74452.3652173913,74950.0,17080.719991465518,43900.0,119900.0,77157.18260869566,76000.0,27845.387717412526,4.773913043478261,5.0,1.516348739948751,563.4347826086956,549.0,46.998717868809734
205,183,22835.994535519127,22980.0,6382.055056306567,4800.0,45990.0,208697.43169398909,203000.0,23393.56050223986,9.349726775956285,9.0,1.5891415305312893,251.0928961748634,258.0,48.09156906561125
206,85,19739.941176470587,18900.0,7001.114226547464,4999.0,43499.0,241029.45882352942,240000.0,24832.740066364833,5.011764705882353,5.0,1.2955428871901615,212.51764705882354,190.0,47.181920408620265
207,90,16407.633333333335,16500.0,3582.4551321903955,7490.0,26980.0,159343.86666666667,156600.0,24859.242071843564,4.011111111111111,4.0,1.2131715741866367,143.82222222222222,150.0,24.350704383959936
208,414,27201.289855072464,26920.0,5154.614425172565,12500.0,46800.0,92540.11594202899,92475.0,10067.020776686817,4.330917874396135,4.0,0.7192682776436942,186.34057971014494,190.0,24.175757686400413
209,341,19058.445747800586,18300.0,4845.185672471644,8000.0,37000.0,159655.1759530792,155000.0,19212.727640615718,5.404692082111437,6.0,1.3828279769122547,174.2199413489736,190.0,30.460992626000486
210,149,37175.80536912752,32900.0,13481.194516946734,17900.0,87950.0,103617.40268456376,102725.0,32961.31419146757,4.134228187919463,4.0,1.1892407191645393,343.80536912751677,326.0,58.58000741101852
211,191,92924.38743455497,93500.0,12303.752001840276,67900.0,139900.0,8436.858638743455,200.0,13168.401297520644,3.492146596858639,4.0,1.2476044833268691,314.60732984293196,298.0,38.32887806027005
212,215,31137.009302325583,30490.0,8242.238827391715,13900.0,55000.0,55958.95348837209,57000.0,13270.794303875353,2.8511627906976744,3.0,0.9600360422126432,170.94418604651162,184.0,32.93687890102713
213,320,38441.903125,37600.0,9440.955502622499,23488.0,69890.0,44638.596875,45006.0,20952.690678172155,2.053125,2.0,0.963433116467332,286.515625,292.0,17.083780450096064
214,108,157296.22222222222,152709.0,16367.054191375635,137232.0,204950.0,3797.1944444444443,15.0,9588.570473652113,3.7777777777777777,4.0,0.9205172594373876,508.5462962962963,489.0,50.38309022426971
215,46,9342.58695652174,6950.0,5285.790148338329,2999.0,22849.0,314575.32608695654,298118.0,48932.362651614116,10.891304347826088,10.0,2.193204260331498,189.1304347826087,184.5,45.45845903222568
216,309,65931.07766990291,65853.0,7911.074585121189,33900.0,80450.0,6892.569579288026,1500.0,9401.611143315307,3.8737864077669903,4.0,0.7772697594179002,301.02588996763757,299.0,20.775687658009744
217,75,51280.386666666665,51900.0,12076.784039091153,24490.0,92900.0,159108.01333333334,156000.0,30048.352155427365,5.2,5.0,1.6765472885698185,430.8,441.0,46.14753075295139
218,171,49246.713450292395,48950.0,11984.97567077927,24549.0,82945.0,107305.57894736843,105285.0,20371.093152348796,4.3274853801169595,4.0,1.2641221523102397,387.39766081871346,392.0,38.26186544638436
219,78,99870.33333333333,96740.0,11370.491174517638,82990.0,139950.0,12113.74358974359,7191.0,15559.554159669413,0.11538461538461539,0.0,0.5340550394994744,208.80769230769232,193.0,37.978482524518206
220,119,50530.19327731092,51900.0,16526.008344977305,10900.0,95950.0,78797.65546218488,78500.0,29434.822497021032,18.210084033613445,18.0,1.7892046788193396,366.60504201680675,355.0,54.219456525199995
221,33,64212.69696969697,66890.0,17797.90643672179,22500.0,105699.0,78241.39393939394,74000.0,37665.444627618715,4.424242424242424,4.0,2.487849259781215,468.06060606060606,464.0,81.98282571442151
222,231,22133.74891774892,19990.0,6194.663474537626,10900.0,58298.0,11888.61038961039,8100.0,12203.358059751432,0.4199134199134199,0.0,0.6797326784923815,106.85714285714286,102.0,22.08366361720273
223,230,67069.54347826086,67995.0,11132.946689317447,37900.0,104480.0,26245.652173913044,28341.0,18897.310862060596,4.021739130434782,4.0,1.168904433036035,358.7086956521739,364.0,41.556899626755005
224,104,143196.88461538462,144395.0,18273.386536724323,109900.0,189900.0,9274.25,9666.0,5858.96679607213,3.5096153846153846,4.0,1.3071512960743974,625.0288461538462,598.0,42.37957392464383
225,103,46662.01941747573,41990.0,13487.718915689149,26900.0,74900.0,16988.90291262136,13671.0,15582.82378668745,1.6116504854368932,1.0,1.5161419672567649,298.0485436893204,292.0,28.54077875216328
226,174,73542.79885057472,70800.0,11925.143681581245,46656.0,118000.0,19067.408045977012,14283.0,17779.527086246435,3.67816091954023,4.0,0.8800190864136578,210.0977011494253,204.0,31.61576937696528
227,116,91360.60344827586,89994.5,13727.333978395904,42950.0,124999.0,19620.655172413793,16212.5,12925.23149509513,0.2413793103448276,0.0,0.468497870723618,420.7844827586207,435.0,39.2545330607446
228,17,54358.94117647059,56507.0,25039.95633849675,19910.0,109900.0,33853.23529411765,14412.0,42889.86511189067,3.3529411764705883,4.0,1.2217393579743305,209.88235294117646,197.0,71.2354216251834
229,101,7541.514851485149,7000.0,3003.7465292992397,2222.0,22000.0,246298.0495049505,242000.0,26597.87580141551,9.089108910891088,9.0,1.581764899730615,138.5049504950495,120.0,33.126612794662925
230,322,36393.09627329193,33795.0,8817.399661539992,19990.0,67990.0,60719.47826086957,62101.5,15140.318390742194,4.077639751552795,4.0,1.1853979262882726,260.7608695652174,252.0,23.479863909536352
231,304,48760.36513157895,47505.0,9183.016063078278,13000.0,82895.0,6241.3651315789475,3001.0,7807.886578327988,3.9967105263157894,4.0,0.6422852931343047,145.0690789473684,136.0,18.101615388603175
232,88,21611.397727272728,20922.5,6192.49017844273,8000.0,57950.0,21458.113636363636,16597.0,16413.458611643488,1.8863636363636365,2.0,1.7644758798624904,101.2159090909091,83.0,22.906832220594037
233,229,98655.52838427947,96850.0,9193.0381723349,76590.0,119990.0,24109.620087336243,21700.0,15675.198202662472,0.537117903930131,0.0,0.7578087576893494,441.8471615720524,441.0,46.902738607013276
234,1096,63876.45802919708,62990.0,5715.92611911229,50600.0,79900.0,8794.024635036496,9500.0,5852.563679779708,4.0,4.0,0.0,196.52372262773721,197.0,11.544687177216979
235,134,211167.41044776118,208925.0,16046.739467475405,188605.0,254900.0,9411.91791044776,7950.0,10155.612990053183,1.1865671641791045,1.0,1.3442604834386658,507.589552238806,510.0,33.84467232683434
236,77,40404.77922077922,42490.0,13751.101043594344,15990.0,84900.0,109814.1038961039,110000.0,32357.47886444103,8.779220779220779,9.0,1.7890263201807246,340.23376623376623,326.0,57.31122240242677
237,87,70842.7356321839,69000.0,18021.08832855486,34990.0,175000.0,17713.298850574713,7300.0,26057.82614445737,3.9310344827586206,4.0,1.3450434716608897,238.26436781609195,204.0,50.48887968055958
238,174,20867.85632183908,20280.0,4649.765454590744,9390.0,38900.0,89285.35057471265,92887.5,18159.856318919097,8.39655172413793,8.0,1.1470946739265973,186.20114942528735,190.0,28.283858401392628
239,27,10385.925925925925,10000.0,5664.062322600449,2000.0,23500.0,229287.33333333334,220000.0,53126.60308531514,18.333333333333332,18.0,2.465141593686471,315.4074074074074,258.0,102.4504605460457
240,156,48339.27564102564,47965.0,12061.363621390527,21990.0,84990.0,97857.59615384616,96601.0,24191.80230274733,4.314102564102564,4.0,1.30411006451928,296.79487179487177,286.0,43.687263656469824
241,70,3919.8714285714286,3000.0,1927.6234066130673,2000.0,9900.0,264878.84285714285,257500.0,35905.94510930382,14.928571428571429,15.0,2.221903013650775,141.9857142857143,134.5,44.51688911131447
242,29,195045.1379310345,185000.0,32799.13965305029,144900.0,255000.0,16836.827586206895,16490.0,14219.35690496024,2.2758620689655173,2.0,2.266157095237567,533.8620689655172,581.0,87.74017003872085
243,216,50615.12037037037,49925.0,11536.405034109412,26290.0,85995.0,76245.02314814815,75000.0,21004.739739410998,5.097222222222222,5.0,1.4863070097162914,346.8611111111111,340.0,39.77365221918542
244,210,34125.75714285715,32793.0,8521.212792641938,20750.0,64800.0,108170.15238095238,108000.0,18629.458198277214,3.5047619047619047,4.0,0.96962291811121,323.57142857142856,299.0,43.753956954149764
245,231,10321.597402597403,9690.0,4033.0056768351483,3800.0,24900.0,84592.88744588745,87283.0,20121.492317276894,9.619047619047619,10.0,1.0309897955809906,117.6926406926407,120.0,35.055308937956234
246,69,4367.347826086957,3700.0,2232.5016884657794,2000.0,15000.0,266136.40579710144,266000.0,32709.540632089575,19.202898550724637,19.0,2.152834725937815,144.94202898550725,136.0,37.152659653813316
247,71,6993.760563380281,4750.0,6092.880190294217,2000.0,33996.0,262660.2957746479,253000.0,48864.756412073395,21.197183098591548,21.0,1.8253744688995353,180.05633802816902,170.0,52.953588121767716
248,66,30818.575757575756,29770.0,7905.8894854223045,19790.0,52500.0,23322.28787878788,23934.0,12963.91909851237,1.1818181818181819,1.0,1.2759200711533727,118.6969696969697,125.0,40.20523107831375
249,93,171299.5483870968,169500.0,23885.5374440158,130000.0,249900.0,32344.333333333332,31000.0,16467.219638957915,8.548387096774194,8.0,2.0930325878363054,522.1290322580645,500.0,43.4724364962773
250,111,218744.83783783784,215000.0,18883.133426199325,179995.0,254992.0,17494.53153153153,12998.0,18176.909152108256,2.3423423423423424,2.0,1.9931496112046811,528.3063063063063,510.0,60.35738906227154
251,86,88322.46511627907,87387.5,27089.02930478019,33500.0,144992.0,37403.313953488374,30575.0,25724.764584876815,5.906976744186046,6.0,2.610512264251166,373.74418604651163,375.0,54.95949011804575
252,113,61267.5221238938,61900.0,12745.949059615365,29990.0,93775.0,58547.070796460175,57537.0,25309.90003744893,2.2035398230088497,2.0,0.8778961461865831,530.8053097345132,544.0,39.445228393096734
253,149,130079.06711409397,132900.0,15144.254503108588,94800.0,159999.0,16790.342281879195,14931.0,10293.211526897565,0.5369127516778524,0.0,0.7120914184865887,407.6308724832215,385.0,46.565320147614635
254,313,81645.05111821086,79900.0,10101.014757854986,44500.0,107980.0,9443.396166134185,8810.0,6096.514235472481,3.97444089456869,4.0,0.22500375464495115,386.6325878594249,387.0,26.287655994869457
255,103,36860.51456310679,33980.0,12684.033174269225,18900.0,95850.0,151118.0,154000.0,26465.41669691176,8.330097087378642,8.0,1.827826039232759,348.5728155339806,340.0,53.60871343093902
256,119,22587.831932773108,21900.0,7671.123656802484,5990.0,47131.0,46086.899159663866,55000.0,25145.736840009933,4.630252100840337,4.0,1.7653229704911946,121.76470588235294,116.0,25.670898210914523
257,115,113452.12173913044,109999.0,16928.44634851419,83800.0,144992.0,21391.069565217393,20029.0,17746.772933099073,3.2956521739130435,4.0,1.3826868900262617,422.17391304347825,400.0,51.62300263661968
258,203,32997.556650246304,32995.0,8798.122236118106,8990.0,55900.0,27331.384236453203,28938.0,12824.750726550832,1.206896551724138,1.0,0.904636967905315,174.72906403940885,184.0,33.1868471591859
259,233,35215.93991416309,33900.0,7954.766820516357,12500.0,62105.0,10272.510729613734,5700.0,11792.316091169936,3.9313304721030042,4.0,0.7395865793947974,143.48068669527896,136.0,21.251994134641354
260,156,92597.58974358975,91990.0,9060.727001289362,77750.0,142950.0,10272.98717948718,9900.0,7465.692238056895,3.8974358974358974,4.0,0.8437970034084766,209.28205128205127,197.0,22.32134660979871
261,239,31828.37238493724,29900.0,10155.779120974623,9400.0,64999.0,86234.02928870294,88000.0,23870.252607225422,9.200836820083682,9.0,1.3816927759244986,297.69037656903765,306.0,38.987990386725684
262,239,20468.13389121339,19500.0,4242.579244500139,12200.0,37990.0,175587.01673640168,175500.0,15174.647106764787,3.8661087866108788,4.0,1.1259272204555706,174.13389121338912,190.0,25.870533794810875
263,124,109029.08064516129,107900.0,14795.042797354708,77990.0,158000.0,19301.104838709678,18340.0,12893.603070646737,1.0403225806451613,0.0,1.5428787028939415,469.63709677419354,470.0,29.83050620498826
264,285,88880.22807017544,90500.0,9789.338327381567,64990.0,103500.0,11843.319298245615,9900.0,8176.226032874053,3.982456140350877,4.0,0.44765539713449465,362.97543859649124,367.0,13.967622025091785
265,56,60263.232142857145,57450.0,17206.25517018429,34995.0,94950.0,80977.71428571429,82367.0,31431.538960797887,13.25,13.0,1.8708286933869707,398.75,400.0,73.62565017462572
266,281,29497.4768683274,27995.0,7347.341819640734,16450.0,61850.0,18989.131672597865,18913.0,12627.677289550478,0.8754448398576512,1.0,0.9036445441239953,141.7081850533808,136.0,29.90186754645322
267,223,23078.587443946188,23000.0,5494.860636505387,9890.0,38000.0,78660.82511210762,76842.0,21087.24515860681,4.430493273542601,4.0,1.418463585988153,152.19730941704037,140.0,33.257209364439106
268,333,22329.375375375377,21890.0,4600.262682415334,9500.0,35990.0,91619.55555555556,88000.0,15060.213438324774,4.3003003003003,4.0,1.1166456465278267,161.45945945945945,150.0,24.721990521994506
269,105,40006.857142857145,42000.0,11135.63354422723,8000.0,69996.0,128835.55238095239,125600.0,32684.609552739315,21.152380952380952,21.0,2.0837325624804617,320.752380952381,320.0,36.09223785940176
270,164,96856.30487804877,93450.0,12268.861026020479,59990.0,140000.0,20542.676829268294,16850.0,14894.080998319112,0.04878048780487805,0.0,0.24280765820035863,331.9268292682927,352.0,44.86579318895118
271,183,23006.131147540982,22800.0,6140.457721266538,7999.0,44950.0,160851.131147541,156513.0,20397.273445357445,4.781420765027322,5.0,1.2606836419423193,177.69398907103826,184.0,39.92292460135097
272,58,174336.2931034483,168975.0,23605.650982679803,139990.0,233240.0,12672.51724137931,7975.0,24127.020476971225,2.3275862068965516,4.0,2.1633950822518933,342.2758620689655,367.0,55.274051874702536
273,201,148535.9303482587,149880.0,15165.893941180137,115900.0,180880.0,8236.875621890547,4900.0,10547.137960103339,3.990049751243781,4.0,0.6402347206395776,618.273631840796,630.0,27.559204474073262
274,88,65991.45454545454,69425.0,17391.345640671752,24977.0,97900.0,122542.26136363637,120500.0,24610.607732315195,14.170454545454545,14.0,1.919180805298807,414.57954545454544,400.0,61.401022416682935
275,50,42358.06,43873.5,15595.92896829431,11500.0,89950.0,120459.74,122705.0,33394.09059345192,20.32,20.0,2.0843439725530826,355.66,340.0,64.65879361569264
276,39,44478.61538461538,34999.0,28263.69880961814,4500.0,130000.0,111270.92307692308,114730.0,39365.28648734529,16.025641025641026,15.0,2.9063196068601904,394.43589743589746,385.0,90.22772210001548
277,99,100396.54545454546,98950.0,11394.629546209992,79900.0,145000.0,25614.121212121212,21893.0,14695.162076498018,0.26262626262626265,0.0,0.6158759911265366,336.6161616161616,333.0,35.84538995512308
278,301,38701.57142857143,40740.0,8994.020944255926,16500.0,56690.0,8944.790697674418,6141.0,9025.825134544755,4.0,4.0,0.2708012801545319,170.3953488372093,163.0,37.830849558192234
279,99,110269.64646464646,109990.0,15331.79234853627,74940.0,148000.0,25865.131313131315,20000.0,22583.043250230137,2.2222222222222223,2.0,1.7175894092258503,504.85858585858585,510.0,43.03036661522909
280,170,20557.211764705884,19125.0,8378.086310553248,5900.0,44995.0,114346.67647058824,118840.0,24498.725417540776,9.564705882352941,9.0,1.564752726923617,196.75294117647059,190.0,41.86309212686701
281,116,19589.939655172413,20000.0,7652.706708756053,4500.0,35000.0,251641.37931034484,250000.0,25876.379117930555,8.051724137931034,8.0,1.937478538837469,238.77586206896552,250.0,62.57254380621592
282,198,64546.30303030303,62955.0,12736.730758531436,38490.0,104900.0,95644.57575757576,92600.0,19665.485399599118,3.4797979797979797,4.0,1.1115891398504492,479.0858585858586,460.0,37.997564736556924
283,149,118348.14093959732,119899.0,14040.093246312039,84950.0,153990.0,51580.43624161074,53200.0,18563.999965176037,8.161073825503356,8.0,1.2084562080088517,439.6510067114094,430.0,45.532721553711134
284,404,45153.44059405941,43900.0,10539.586504521345,23999.0,99960.0,99777.47772277228,98005.5,15165.294448973555,3.2004950495049505,4.0,1.0046540594312845,303.66831683168317,286.0,30.665147182925516
285,174,137497.7011494253,137905.5,11309.795704154416,113880.0,165990.0,17887.166666666668,16297.0,12161.281797594407,0.47126436781609193,0.0,0.6511720062539457,415.61494252873564,394.0,39.82920190718303
